epoch,train_loss,train_acc,train_err,val_loss,val_acc,epoch_time_sec
63,1.0096750259399414,0.6428800225257874,0.35711997747421265,0.9330447316169739,0.6772000193595886,49.26559329032898
64,1.0015534162521362,0.6489199995994568,0.3510800004005432,0.9404573440551758,0.6747000217437744,49.045756101608276
65,0.9946122169494629,0.6499599814414978,0.3500400185585022,0.934624195098877,0.6717000007629395,49.349915742874146
66,0.9903347492218018,0.6516799926757812,0.34832000732421875,0.9141008853912354,0.6827999949455261,49.42898750305176
67,0.9851274490356445,0.6564800143241882,0.34351998567581177,0.9150817394256592,0.684499979019165,50.33556032180786
68,0.9778428673744202,0.6565999984741211,0.3434000015258789,0.9130545854568481,0.6837000250816345,54.3214066028595
69,0.9720250964164734,0.6593400239944458,0.3406599760055542,0.9212796688079834,0.6819999814033508,80.43907713890076
70,0.96866774559021,0.6611400246620178,0.3388599753379822,0.9118462800979614,0.6804999709129333,50.437360763549805
71,0.9625595211982727,0.6635400056838989,0.3364599943161011,0.9029653072357178,0.6851000189781189,93.25338244438171
72,0.9547836184501648,0.6664800047874451,0.33351999521255493,0.8982049822807312,0.6899999976158142,136.75795125961304
73,0.9559059143066406,0.6673799753189087,0.3326200246810913,0.8877367377281189,0.692799985408783,51.7514226436615
74,0.9495338201522827,0.6668999791145325,0.33310002088546753,0.8905742168426514,0.6929000020027161,48.75328612327576
75,0.9446477293968201,0.6695799827575684,0.33042001724243164,0.8769077062606812,0.6966999769210815,48.719374656677246
76,0.9377567172050476,0.6730800271034241,0.3269199728965759,0.8776454329490662,0.696399986743927,53.02928042411804
77,0.9341949820518494,0.6721799969673157,0.3278200030326843,0.8748655319213867,0.6963000297546387,50.56413793563843
78,0.9334551692008972,0.6737800240516663,0.32621997594833374,0.8832939267158508,0.6898000240325928,52.62894892692566
79,0.9272938370704651,0.677299976348877,0.32270002365112305,0.8777505159378052,0.6980999708175659,51.98654055595398
80,0.9175410270690918,0.6802800297737122,0.31971997022628784,0.8623443245887756,0.7006999850273132,52.58551812171936
81,0.915264368057251,0.6820399761199951,0.3179600238800049,0.869580864906311,0.7003999948501587,54.024412870407104
82,0.9165571928024292,0.680079996585846,0.31992000341415405,0.8480439186096191,0.7106000185012817,54.52821493148804
83,0.9092332124710083,0.6826000213623047,0.3173999786376953,0.8498188257217407,0.7077000141143799,55.95441150665283
84,0.9008225798606873,0.6874399781227112,0.3125600218772888,0.8508954048156738,0.7093999981880188,57.23788022994995
85,0.8981075286865234,0.6888399720191956,0.31116002798080444,0.8456419706344604,0.7116000056266785,55.83853554725647
86,0.8943626284599304,0.689079999923706,0.31092000007629395,0.848625123500824,0.7103999853134155,56.96859359741211
87,0.8914552927017212,0.689520001411438,0.310479998588562,0.8329890370368958,0.7148000001907349,53.415775775909424
88,0.8908897042274475,0.690060019493103,0.309939980506897,0.8301703929901123,0.717199981212616,53.95183181762695
89,0.885053813457489,0.691860020160675,0.30813997983932495,0.842978835105896,0.7085999846458435,54.04768443107605
90,0.8806092143058777,0.6950399875640869,0.3049600124359131,0.8244805932044983,0.720300018787384,53.61953282356262
91,0.874546468257904,0.6975600123405457,0.30243998765945435,0.814322829246521,0.7203999757766724,53.838438272476196
92,0.8741997480392456,0.6966800093650818,0.3033199906349182,0.8169354200363159,0.7200000286102295,53.38966488838196
93,0.8704478740692139,0.6979600191116333,0.3020399808883667,0.81761634349823,0.7214000225067139,124.35519599914551
94,0.8667827248573303,0.6964799761772156,0.3035200238227844,0.8069553971290588,0.7242000102996826,49.60231351852417
95,0.8638349175453186,0.6993600130081177,0.3006399869918823,0.8131580352783203,0.7218000292778015,50.162983417510986
96,0.8574572801589966,0.7015799880027771,0.2984200119972229,0.8046241402626038,0.7261999845504761,49.0300669670105
97,0.8529078960418701,0.7031000256538391,0.2968999743461609,0.7971582412719727,0.7257000207901001,49.283376932144165
98,0.8542181849479675,0.7026399970054626,0.29736000299453735,0.7948498725891113,0.7294999957084656,49.48807120323181
99,0.8490344285964966,0.7048799991607666,0.2951200008392334,0.7959008812904358,0.7271999716758728,70.59778237342834
100,0.8450611233711243,0.7050399780273438,0.29496002197265625,0.7935405969619751,0.7299000024795532,105.21118211746216
101,0.8390548229217529,0.7089200019836426,0.2910799980163574,0.7838531732559204,0.7340999841690063,98.20730423927307
102,0.8353096842765808,0.710919976234436,0.28908002376556396,0.7857813835144043,0.7336000204086304,50.12470769882202
103,0.8337264657020569,0.7105399966239929,0.2894600033760071,0.7796174883842468,0.7336999773979187,50.11761522293091
104,0.8316506147384644,0.7096199989318848,0.29038000106811523,0.782748818397522,0.7342000007629395,79.9077537059784
105,0.8259819746017456,0.714959979057312,0.285040020942688,0.7808312773704529,0.7330999970436096,171.75446677207947
106,0.8231760263442993,0.7135000228881836,0.2864999771118164,0.7751485109329224,0.733299970626831,202.74731016159058
107,0.818930447101593,0.7185400128364563,0.2814599871635437,0.781867265701294,0.7322999835014343,121.29790830612183
108,0.8168856501579285,0.7165200114250183,0.2834799885749817,0.76715487241745,0.7376000285148621,67.55943632125854
109,0.812916100025177,0.7181400060653687,0.28185999393463135,0.7639464139938354,0.739300012588501,84.41829085350037
110,0.8121632933616638,0.7178400158882141,0.2821599841117859,0.7616979479789734,0.7408000230789185,50.18887710571289
111,0.8067679405212402,0.7216600179672241,0.2783399820327759,0.7850883603096008,0.7317000031471252,49.29557681083679
112,0.8073765635490417,0.7207000255584717,0.2792999744415283,0.7686463594436646,0.7361000180244446,49.63208484649658
113,0.798180341720581,0.7210999727249146,0.27890002727508545,0.7653099894523621,0.7386000156402588,51.34523868560791
114,0.8024904131889343,0.724120020866394,0.27587997913360596,0.7515630722045898,0.7432000041007996,49.685624837875366
115,0.7961564064025879,0.723580002784729,0.276419997215271,0.747408926486969,0.7444999814033508,49.630624294281006
116,0.7912941575050354,0.7274399995803833,0.2725600004196167,0.751468300819397,0.7423999905586243,49.997782945632935
117,0.7896801829338074,0.7250800132751465,0.2749199867248535,0.7499288320541382,0.742900013923645,52.03034424781799
118,0.7851099967956543,0.7263000011444092,0.2736999988555908,0.7426998019218445,0.7470999956130981,54.48788547515869
119,0.7857891917228699,0.7288600206375122,0.2711399793624878,0.7538878321647644,0.7408999800682068,54.34814786911011
120,0.7821958661079407,0.7287799715995789,0.27122002840042114,0.7397719621658325,0.7487999796867371,54.485655069351196
121,0.7836396098136902,0.7272400259971619,0.27275997400283813,0.751274049282074,0.7439000010490417,54.28530788421631
122,0.7770877480506897,0.7323399782180786,0.2676600217819214,0.7382307648658752,0.7495999932289124,54.8660774230957
123,0.7726112604141235,0.7328799962997437,0.26712000370025635,0.7293808460235596,0.7497000098228455,54.654292821884155
124,0.7702892422676086,0.7307800054550171,0.2692199945449829,0.7317690253257751,0.7480999827384949,54.83022618293762
125,0.7733839750289917,0.733680009841919,0.26631999015808105,0.7369187474250793,0.7465000152587891,54.908783197402954
126,0.7661938071250916,0.7361800074577332,0.26381999254226685,0.7268714904785156,0.7501000165939331,55.20286965370178
127,0.7659139633178711,0.7351599931716919,0.2648400068283081,0.7298464179039001,0.7493000030517578,54.89006161689758
128,0.7624048590660095,0.7350999712944031,0.2649000287055969,0.7280082702636719,0.7523000240325928,53.941632986068726
129,0.7613033652305603,0.7364000082015991,0.2635999917984009,0.7215369343757629,0.7508999705314636,54.44416522979736
130,0.7563121318817139,0.7393199801445007,0.26068001985549927,0.7232710719108582,0.7506999969482422,54.86487078666687
131,0.7563063502311707,0.7396000027656555,0.2603999972343445,0.7192438840866089,0.7541000247001648,54.84999108314514
132,0.7516292929649353,0.7394999861717224,0.2605000138282776,0.7260415554046631,0.7498999834060669,54.555105686187744
133,0.7511274218559265,0.7404999732971191,0.25950002670288086,0.721331000328064,0.7573999762535095,54.84430146217346
134,0.7456203103065491,0.7408000230789185,0.25919997692108154,0.7150410413742065,0.7537999749183655,54.91444993019104
135,0.7455174922943115,0.744979977607727,0.25502002239227295,0.7268596291542053,0.7501999735832214,53.90551042556763
136,0.7414085865020752,0.7450399994850159,0.25496000051498413,0.708920955657959,0.7565000057220459,54.28647208213806
137,0.7387610077857971,0.7464799880981445,0.25352001190185547,0.7054342031478882,0.760200023651123,54.99230146408081
138,0.7384007573127747,0.746399998664856,0.25360000133514404,0.7132969498634338,0.757099986076355,55.36803483963013
139,0.7344956994056702,0.7482799887657166,0.25172001123428345,0.7062900066375732,0.7583000063896179,55.131001234054565
140,0.734881579875946,0.7460200190544128,0.25397998094558716,0.7054103016853333,0.7574999928474426,113.97261881828308
141,0.7327883839607239,0.7450799942016602,0.25492000579833984,0.7021350860595703,0.7620999813079834,153.97090458869934
142,0.7304424047470093,0.7487599849700928,0.2512400150299072,0.6968628168106079,0.7609000205993652,63.033143281936646
143,0.7241361737251282,0.7496799826622009,0.2503200173377991,0.695701003074646,0.7613000273704529,66.16293287277222
144,0.7262226343154907,0.7476199865341187,0.25238001346588135,0.7054436206817627,0.7570000290870667,66.33855843544006
145,0.7213895916938782,0.7523199915885925,0.24768000841140747,0.7002742886543274,0.7592999935150146,65.56258249282837
